   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:54
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Sharasti	47852	17100	1927	11106	1534	745	415	3792	4207	36619	76.5255
Matlab (South)	42662	15160	2852	9575	786	995	492	2738	3230	32598	76.4099
Hajiganj	61815	24750	2274	13035	1821	965	615	4373	4988	47833	77.3809
Chandpur Sadar	72181	27551	3147	14191	2538	2724	1155	4711	5866	56017	77.6063
Kachua	79158	28141	4416	15732	2258	1476	1457	5597	7054	59077	74.6317
Faridganj	82031	32190	5081	14212	2206	2350	677	6558	7235	63274	77.1343
Hemchar	18762	7680	621	3241	500	434	231	1462	1693	14169	75.5197
Motlab (North)	57008	21395	3463	8480	1193	1684	283	5446	5729	41944	73.5756

 
