   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:50
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Katiadi	58227	20652	3770	10647	2569	3012	1670	4900	6570	47220	81.0964
Bhariab Bazar	54837	22866	3761	8422	2167	2779	866	4428	5294	45289	82.5884
Austagram	28712	10720	1893	4638	1916	997	383	2907	3290	23454	81.6871
Kishoreganj Sadar	69789	31434	4471	9063	2141	3269	2753	4433	7186	57564	82.4829
Hossainpur	37473	17139	1810	4639	1661	1998	546	2891	3437	30684	81.8830
Nikli	26999	11699	1676	2505	1997	1202	209	2932	3141	22220	82.2993
Bazitpur	45002	20415	3559	4537	1545	1919	1365	3222	4587	36562	81.2453
Pakundia	42099	18167	2812	5128	1655	2159	1878	2342	4220	34141	81.0969
Itna	32961	16658	1970	2691	1006	1011	708	2476	3184	26520	80.4587
Kuliarchar	33230	14771	1450	4113	1131	2193	1282	2495	3777	27435	82.5609
Tarail	31104	14536	2021	3102	1166	1684	915	2235	3150	25659	82.4942
Karimganj	54051	24553	3031	6536	2163	3012	1362	3814	5176	44471	82.2760
Mithamoin	23556	10893	1703	2445	933	490	912	1751	2663	19127	81.1980

 
