   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:16
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Azmiriganj	16704	5681	755	1166	626	9	37	1434	1471	9708	58.1178
Bahubal	28750	9876	1976	2275	1033	543	274	1139	1413	17116	59.5339
Madhabpur	53824	23360	3220	3701	2383	316	946	2550	3496	36476	67.7690
Lakhai	23359	7476	2038	2621	460	28	27	1127	1154	13777	58.9794
Habiganj Sadar	48480	20122	2881	2055	1280	309	448	2006	2454	29101	60.0268
Baniachhong	45668	15686	4552	3856	1104	72	379	1613	1992	27262	59.6961
Chunarughat	50142	20155	2188	4011	2000	213	364	2353	2717	31284	62.3908
Nabiganj	45669	12116	770	5566	3493	938	629	1651	2280	25163	55.0986

 
