   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:45
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Bagerhat Sadar	53123	21775	4105	9370	1795	2040	2492	4459	6951	46036	86.6593
Fakirhat	29850	11365	2166	4530	2469	833	901	3342	4243	25606	85.7822
Sarankhola	20157	7414	1366	4576	959	329	1337	623	1960	16604	82.3734
Morralganj	62853	27370	3683	10572	2823	826	3283	2963	6246	51520	81.9690
Kachua	19909	7742	1515	2925	901	1043	1165	1395	2560	16686	83.8113
Mollahat	26330	10113	1907	3456	1268	406	844	1870	2714	19864	75.4425
Rampal	33064	15543	2474	2622	982	1019	1733	2407	4140	26780	80.9944
Chitalmari	26687	9095	2001	4703	658	723	741	1713	2454	19634	73.5714
Mongla	26109	12107	2587	2981	562	699	1588	1510	3098	22034	84.3924

 
