   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:33
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Sharasti	44467	14806	1376	9187	1491	198	319	3039	3358	30416	68.4013
Matlab (South)	41317	13159	2188	10139	654	368	344	2468	2812	29320	70.9635
Hajiganj	57961	21833	1923	11517	1547	502	403	3267	3670	40992	70.7234
Chandpur Sadar	66590	25146	2164	13266	1546	1141	766	4194	4960	48223	72.4178
Kachua	73505	25517	3340	14270	1345	719	959	4410	5369	50560	68.7844
Faridganj	77817	30412	3803	12795	1575	961	462	5330	5792	55338	71.1130
Hemchar	18068	7108	517	3033	578	342	107	1505	1612	13190	73.0020
Motlab (North)	55613	20044	2588	8953	1186	427	225	6250	6475	39673	71.3376

 
