   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:29
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Azmiriganj	17258	6190	847	1274	623	14	25	1821	1846	10794	62.5449
Bahubal	29109	10905	2018	2654	1316	592	324	1609	1933	19418	66.7079
Madhabpur	55386	24510	3201	3943	2677	604	1588	2997	4585	39520	71.3538
Lakhai	23916	8065	2160	3105	525	36	44	1502	1546	15437	64.5467
Habiganj Sadar	51308	21369	3232	3952	1741	426	1105	2926	4031	34751	67.7302
Baniachhong	47857	17124	4293	4734	1430	72	757	2208	2965	30618	63.9781
Chunarughat	52270	22255	2635	5472	2403	226	1759	2751	4510	37501	71.7448
Nabiganj	48659	15995	1424	6885	3612	1265	1707	2220	3927	33108	68.0409

 
