   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:53
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Sharasti	47732	17108	1928	11129	1565	710	410	3802	4212	36652	76.7871
Matlab (South)	43011	15002	2805	9757	806	946	502	2941	3443	32759	76.1642
Hajiganj	61991	24694	2181	13195	1875	953	607	4456	5063	47961	77.3677
Chandpur Sadar	72917	28682	3179	14934	2706	2835	1204	4970	6174	58510	80.2419
Kachua	79122	27878	4325	15767	2290	1496	1434	5677	7111	58867	74.4003
Faridganj	82021	32376	5095	14443	2194	2324	664	6624	7288	63720	77.6874
Hemchar	19073	7976	653	3450	540	461	260	1562	1822	14902	78.1314
Motlab (North)	57255	22379	3480	9120	1350	1818	282	6122	6404	44551	77.8115

 
