   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 13:04
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Bochaganj	35183	13766	1492	3700	769	2361	1954	4510	6464	28552	81.1528
Kaharole	34913	13844	693	3649	538	2342	1810	5280	7090	28156	80.6462
Fulbari	36681	16003	2151	1947	571	2332	3184	3543	6727	29731	81.0529
Khanshama	42723	15964	734	5948	583	3940	2244	5367	7611	34780	81.4081
Dinajpur Sadar	101028	38277	7758	15043	1339	4561	7744	8464	16208	83186	82.3395
Hakimpur	20632	8250	1774	2104	487	1144	2044	1168	3212	16971	82.2557
Birganj	69845	28590	1826	7542	846	5721	3305	8971	12276	56801	81.3244
Ghoraghat	25151	10148	1347	2406	928	1408	1877	1946	3823	20060	79.7583
Birol	55694	23396	1747	5063	1091	3957	2874	7474	10348	45602	81.8796
Chirir Bandar	64874	28379	2259	7094	710	3524	3918	7888	11806	53772	82.8868
Parbatipur	84670	30300	4575	12293	1643	3483	7875	8838	16713	69007	81.5011
Nawabganj	50482	20163	1818	6571	1217	2705	4931	3835	8766	41240	81.6925
Birampur	36028	15025	2035	2663	855	1767	4516	2742	7258	29603	82.1666

 
