   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:33
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Fenchuganj	13920	4918	1345	1725	622	440	284	1091	1375	10425	74.8922
Gowainghat	44989	13063	3549	8120	2390	437	1103	3607	4710	32269	71.7264
Jakiganj	31024	8671	3748	4165	1949	698	1210	1252	2462	21693	69.9233
Jaintapur	24465	7299	2290	4802	937	322	531	998	1529	17179	70.2187
Balaganj	47460	13780	4308	7242	1666	1424	468	3631	4099	32519	68.5188
Golapganj	41605	13684	5668	3835	1259	936	680	3104	3784	29166	70.1022
Sylhet Sadar	78668	29680	9657	9656	1487	2084	832	4164	4996	57560	73.1683
Biani Bazar	30681	8682	3705	3374	2609	319	763	1567	2330	21019	68.5082
Kanaighat	43559	11756	4242	7409	2977	588	1807	970	2777	29749	68.2959
Biswanath	29755	11200	2833	2746	790	677	219	2578	2797	21043	70.7209
Companiganj	25175	8293	2392	4440	704	492	84	1366	1450	17771	70.5899
South Shurma	46342	16648	4930	6648	1272	1223	614	3012	3626	34347	74.1164

 
