   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:55
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Katiadi	59021	22043	3865	9493	2634	3059	1685	5062	6747	47841	81.0576
Bhariab Bazar	55377	22049	2964	8347	2072	3039	892	4675	5567	44038	79.5240
Austagram	28838	10503	1811	4619	1988	1108	394	3037	3431	23460	81.3510
Kishoreganj Sadar	70527	30140	4377	8914	2096	3433	2605	4421	7026	55986	79.3824
Hossainpur	36483	16578	1817	4365	1510	1974	498	2448	2946	29190	80.0099
Nikli	26284	10764	1482	3111	1724	1246	213	2963	3176	21503	81.8102
Bazitpur	44133	19586	3276	4243	1006	1407	1203	2831	4034	33552	76.0247
Pakundia	41658	17479	3061	4887	1494	2068	1733	2209	3942	32931	79.0508
Itna	32190	16654	2179	2619	650	837	691	2482	3173	26112	81.1184
Kuliarchar	33086	13810	1262	3842	1169	2377	1229	2417	3646	26106	78.9035
Tarail	27884	13011	1355	2583	729	1216	654	1724	2378	21272	76.2875
Karimganj	52301	23271	2996	5585	1854	2862	1304	3577	4881	41449	79.2509
Mithamoin	23537	10300	1655	2533	870	575	839	1753	2592	18525	78.7059

 
