   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:49
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Brahmanbaria Sadar	88255	25549	9912	15496	5448	2785	817	6839	7656	66846	75.7419
Nasirnagar	55140	21695	3615	6853	868	806	1000	5115	6115	39952	72.4556
Nabinagar	88605	29241	9163	13385	2901	613	759	7479	8238	63541	71.7127
Kashba	64147	19756	6757	9689	3899	1494	674	5510	6184	47779	74.4836
Sarail	51591	16117	4380	8986	1967	2140	440	3487	3927	37517	72.7200
Bancharampur	56072	16147	3707	11960	2731	2082	239	4964	5203	41830	74.6005
Akhaura	28783	9562	1661	4806	1016	743	925	2438	3363	21151	73.4843
Ashuganj	27138	8115	2855	4049	1763	672	171	3194	3365	20819	76.7153
Bijoy Nagar	46691	14028	3114	8447	3113	1208	884	3896	4780	34690	74.2970

 
