   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:29
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Kutubdia	21976	6991	648	7205	402	91	137	551	688	16025	72.9205
Moheshkhali	48668	20283	1011	6866	1765	241	1460	1695	3155	33321	68.4659
Coxs Bazar Sadar	68371	22449	4798	10818	2176	1696	1753	2290	4043	45980	67.2507
Ramu	39138	11455	1998	8865	2096	397	1830	1679	3509	28320	72.3593
Chakaria	69649	26221	3096	15868	1646	325	374	2749	3123	50279	72.1891
Ukhiya	27533	10387	895	4396	274	62	288	639	927	16941	61.5298
Teknaf	37505	11240	1014	9375	257	327	626	742	1368	23581	62.8743
Pekua	15513	5179	338	3687	350	61	185	859	1044	10659	68.7101

 
