   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:59
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Durgapur	44068	17611	6051	4861	371	1431	532	6163	6695	37020	84.0065
Poba (Sadar)	73953	18544	7558	15457	1067	3811	903	13539	14442	60879	82.3212
Mohanpur	42254	16369	3196	7845	634	1847	898	3889	4787	34678	82.0703
Puthiya	48668	17820	6083	6804	468	1464	351	7316	7667	40306	82.8183
Bagmara	87500	40615	6766	12232	1302	2609	2533	6606	9139	72663	83.0434
Charghat	48420	17894	5947	6782	909	1939	483	5914	6397	39868	82.3379
Boalia	101809	33667	28580	13841	606	1706	575	5702	6277	84677	83.1724
Tanore	44270	17938	2833	4909	498	2545	1265	6128	7393	36116	81.5812
Godagari	70525	21722	4768	12117	1595	1738	2249	12527	14776	56716	80.4197
Bagha	41885	13149	5425	8190	424	1284	322	5027	5349	33821	80.7473

 
