   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:42
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Azmiriganj	19012	7198	757	1412	231	96	157	2056	2213	11907	62.6289
Bahubal	32171	14054	2562	3299	1278	393	932	2201	3133	24719	76.8363
Madhabpur	58528	27211	3767	4525	2193	927	2268	3668	5936	44559	76.1328
Lakhai	26316	10301	1652	2781	315	258	178	1831	2009	17316	65.8003
Habiganj Sadar	55597	23556	4470	6799	2258	843	2026	4414	6440	44366	79.7993
Baniachhong	53241	18998	3513	5161	1122	167	1375	2616	3991	32952	61.8922
Chunarughat	56381	24518	3640	6380	2312	790	2926	3342	6268	43908	77.8773
Nabiganj	53818	19166	2029	7335	3397	1393	2610	2984	5594	38914	72.3067

 
