   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:57
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Sharasti	47171	16683	1906	10581	1380	818	411	3800	4211	35579	75.4256
Matlab (South)	43003	15307	2908	9534	822	1092	499	2871	3370	33033	76.8156
Hajiganj	62045	24761	2203	13016	1834	1190	620	4472	5092	48096	77.5179
Chandpur Sadar	72879	27573	3186	14245	2602	2915	1189	4789	5978	56499	77.5244
Kachua	79460	28551	4457	15806	2196	1576	1483	5646	7129	59715	75.1510
Faridganj	82395	32319	5102	14255	2284	2596	685	6720	7405	63961	77.6273
Hemchar	18854	7833	649	3255	473	476	235	1463	1698	14384	76.2915
Motlab (North)	57218	21569	3416	8294	1174	1899	297	5580	5877	42229	73.8037

 
