   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:43
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Faridpur Sadar	90715	30783	11268	11545	2439	1482	1479	9588	11067	68584	75.6038
Boalmari	53278	19703	4327	8182	3361	534	1256	4350	5606	41713	78.2931
Bhanga	52008	20030	4201	5100	3417	692	1167	6292	7459	40899	78.6398
Char Bhadrashion	13093	4089	1926	1429	687	472	147	1220	1367	9970	76.1476
Nagarkanda	36067	14320	3377	4414	1149	738	755	2961	3716	27714	76.8403
Sadarpur	33421	11364	3681	4159	1017	548	207	3064	3271	24040	71.9308
Alphadanga	22065	8034	1901	3800	1003	241	612	1604	2216	17195	77.9288
Modhukhali	42676	17080	3172	5559	1226	961	898	4307	5205	33203	77.8025
Saltha	34439	13224	3537	5003	1231	473	615	2178	2793	26261	76.2537

 
