   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:23
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Kutubdia	20661	6858	448	5260	332	107	38	404	442	13447	65.0840
Moheshkhali	43142	18179	706	4542	793	236	809	1659	2468	26924	62.4079
Coxs Bazar Sadar	66779	22601	4262	8986	2138	982	1266	2382	3648	42617	63.8180
Ramu	38044	11456	1462	7225	1999	277	1062	1565	2627	25046	65.8343
Chakaria	66256	25949	2509	11283	1866	395	87	2931	3018	45020	67.9486
Ukhiya	10846	4382	418	1099	140	78	85	334	419	6536	60.2618
Teknaf	24586	7044	733	4890	359	416	207	574	781	14223	57.8500
Pekua	12405	4691	319	1894	437	37	57	693	750	8128	65.5220

 
