   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 13:02
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Barisal Sadar	82474	30526	6911	13826	1461	3878	1537	3546	5083	61685	74.7933
Uzirpur	46625	19324	2370	5860	1164	3089	754	3817	4571	36378	78.0225
Bakerganj	64300	23876	3600	10411	2480	2259	1708	5498	7206	49832	77.4992
Babuganj	26561	10815	1250	3521	789	1354	626	1682	2308	20037	75.4377
Mehendiganj	49647	16385	4155	9235	1845	1995	2420	1700	4120	37735	76.0066
Gournadi	35988	14809	1941	5080	894	1463	464	3717	4181	28368	78.8263
Muladi	30469	9676	1999	6047	1285	881	496	1349	1845	21733	71.3282
Hizla	25095	7192	2070	6638	955	648	750	615	1365	18868	75.1863
Agailjhara	28155	11593	1556	2780	785	1438	401	3280	3681	21833	77.5457
Banaripara	29120	11301	1346	3029	1283	2344	589	2044	2633	21936	75.3297

 
