   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:50
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Bochaganj	34478	13823	1357	4252	494	1114	2036	4360	6396	27436	79.5754
Kaharole	35533	13480	526	4387	531	1041	2125	5826	7951	27916	78.5636
Fulbari	36781	15143	1946	2101	551	1407	3711	4234	7945	29093	79.0979
Khanshama	40845	16001	558	5983	440	1952	2153	4902	7055	31989	78.3180
Dinajpur Sadar	99577	38970	7009	13997	1192	2967	7750	8524	16274	80409	80.7506
Hakimpur	20504	7766	1687	2364	500	876	2256	1192	3448	16641	81.1598
Birganj	69509	28286	1610	7845	480	3917	3898	9363	13261	55399	79.7005
Ghoraghat	26085	10972	1298	2481	788	1111	1906	2019	3925	20575	78.8767
Birol	56028	23450	1678	5506	1195	2350	3078	8010	11088	45267	80.7935
Chirir Bandar	64837	28285	1768	7067	584	1638	4374	8634	13008	52350	80.7409
Parbatipur	83148	32093	4687	9996	1569	2343	8553	9408	17961	68649	82.5624
Nawabganj	49538	20731	1536	6516	1091	1691	4342	3485	7827	39392	79.5188
Birampur	36847	14939	1730	2690	1166	1395	4979	2928	7907	29827	80.9482

 
