   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:45
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Barisal Sadar	80623	30428	6799	13241	1625	2845	1545	3200	4745	59683	74.0273
Uzirpur	45460	18802	2119	6243	1065	1960	701	3478	4179	34368	75.6005
Bakerganj	62990	23399	3949	9942	2533	858	1467	4901	6368	47049	74.6928
Babuganj	26931	10528	1267	4323	700	760	648	1641	2289	19867	73.7700
Mehendiganj	55395	18640	4599	9770	2487	1422	2361	2317	4678	41596	75.0898
Gournadi	35361	13782	1510	4906	1045	1319	391	3453	3844	26406	74.6755
Muladi	31018	10620	2113	6870	1619	453	388	1327	1715	23390	75.4078
Hizla	24276	7187	1622	7089	902	326	539	582	1121	18247	75.1648
Agailjhara	28336	11715	1452	2491	824	793	395	3299	3694	20969	74.0013
Banaripara	27903	11637	1238	3147	1116	1388	414	1961	2375	20901	74.9059

 
