   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:24
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Atpara	29113	13068	1021	2936	838	491	1254	1670	2924	21278	73.0876
Kalmakanda	45336	20467	1980	3846	1071	551	1193	1714	2907	30822	67.9857
Modan	27753	13208	783	1743	735	406	844	1143	1987	18862	67.9638
Purbadhala	56166	25681	1098	6754	1650	1371	1516	3367	4883	41437	73.7759
Kendua	53749	23261	978	4305	1805	709	1415	4073	5488	36546	67.9938
Netrokona Sadar	64152	26220	2909	6033	1480	1496	3194	5248	8442	46580	72.6088
Durgapur	42310	16036	964	5720	1943	1250	1376	3523	4899	30812	72.8244
Barhatta	31179	14163	1164	2242	1384	401	1054	1788	2842	22196	71.1889
Mohonganj	32785	14444	1569	2882	1883	274	972	1776	2748	23800	72.5942
Khaliajhuri	13116	4708	1110	1333	323	211	192	841	1033	8718	66.4684

 
