   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:37
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Bagerhat Sadar	52634	21822	3927	9449	2061	1658	2389	4138	6527	45444	86.3396
Fakirhat	30001	11965	2396	4873	2237	541	731	3075	3806	25818	86.0571
Sarankhola	20244	7303	1101	4494	902	254	1396	695	2091	16145	79.7520
Morralganj	63637	27158	3074	9572	2855	666	3401	3029	6430	49755	78.1856
Kachua	19698	7584	1425	2658	1043	1090	1177	1322	2499	16299	82.7444
Mollahat	25133	10083	1624	3545	1443	313	792	1707	2499	19507	77.6151
Rampal	32778	15539	2292	2919	1058	957	1633	2154	3787	26552	81.0056
Chitalmari	25462	8755	1699	4478	735	516	683	1515	2198	18381	72.1899
Mongla	25700	11684	2297	3210	400	547	1618	1412	3030	21168	82.3658

 
