   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:52
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Langadu	16283	5708	1594	2115	311	1524	725	796	1521	12773	78.4438
Kawkhali	11376	4115	734	1907	420	875	222	673	895	8946	78.6392
Rangamati Sadar	19539	7289	1556	2748	1583	1500	566	845	1411	16087	82.3328
Baghaichhari	11583	5653	776	1297	536	408	35	555	590	9260	79.9447
Barkal	7085	2859	322	1136	321	167	229	278	507	5312	74.9753
Naniarchar	8906	3717	491	1107	320	665	394	542	936	7236	81.2486
Jurachhari	4229	1986	201	504	182	127	192	136	328	3328	78.6947
Kaptai	11001	3928	1001	2133	304	571	115	834	949	8886	80.7745
Rajasthali	4681	1843	102	674	192	468	221	209	430	3709	79.2352
Belaichhari	4717	2080	104	692	165	276	33	238	271	3588	76.0653

 
