   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:54
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Kazipur	56453	21178	4365	11554	1734	1101	1132	2461	3593	43525	77.0995
Rayganj	67793	29840	3343	12887	2029	811	1776	2243	4019	52929	78.0744
Tarash	44173	21528	1967	6417	821	453	1579	1304	2883	34069	77.1263
Sirajganj Sadar	110654	40214	14704	21407	2410	826	1650	2142	3792	83353	75.3276
Kamarkhand	28305	11017	1826	5016	784	854	563	1007	1570	21067	74.4285
Chouhali	18655	6130	1544	3974	927	682	293	672	965	14222	76.2369
Ullahpara	117712	49042	8353	21843	2156	1927	2761	3950	6711	90032	76.4850
Belkuchi	68613	29440	7676	9904	1489	642	899	1394	2293	51444	74.9770
Shazadpur	109919	37148	8186	29346	3850	1077	1375	3836	5211	84818	77.1641

 
