   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:46
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Azmiriganj	19433	8386	875	1703	226	84	203	2237	2440	13714	70.5707
Bahubal	32697	14359	2601	3529	1186	382	986	2271	3257	25314	77.4199
Madhabpur	60242	27914	3596	4540	1939	892	2453	3865	6318	45199	75.0290
Lakhai	27075	11016	1805	2958	342	244	303	2037	2340	18705	69.0859
Habiganj Sadar	57437	23323	4036	7243	2281	964	2277	4927	7204	45051	78.4355
Baniachhong	54626	20517	3761	5850	1125	220	1511	3013	4524	35997	65.8972
Chunarughat	57883	25028	3878	6398	2259	648	3174	3436	6610	44821	77.4338
Nabiganj	56149	20281	2262	7474	3165	1700	2794	3234	6028	40910	72.8597

 
