   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:26
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Barisal Sadar	80190	28110	5411	13232	1630	1650	1151	3711	4862	54895	68.4562
Uzirpur	45708	18428	1473	5900	1017	758	553	3802	4355	31931	69.8587
Bakerganj	60491	21688	2570	7691	2733	403	971	5986	6957	42042	69.5012
Babuganj	28837	10319	1166	4516	1069	467	506	1638	2144	19681	68.2491
Mehendiganj	54412	19148	3748	7177	1858	697	1823	2684	4507	37135	68.2478
Gournadi	34216	13807	1213	3888	979	408	243	3382	3625	23920	69.9088
Muladi	33245	12444	2553	5693	1771	351	253	1501	1754	24566	73.8938
Hizla	21617	7570	1458	3976	758	177	280	595	875	14814	68.5294
Agailjhara	27772	11557	1278	2364	1055	281	190	3851	4041	20576	74.0890
Banaripara	27744	11671	1077	3199	1419	334	230	1913	2143	19843	71.5218

 
