   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:35
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Faridpur Sadar	86767	31271	10439	11425	2663	1063	840	9564	10404	67265	77.5237
Boalmari	50502	18422	3832	7920	3369	210	1136	3893	5029	38782	76.7930
Bhanga	49705	19932	3817	5074	2933	319	966	5268	6234	38309	77.0727
Char Bhadrashion	12688	3893	1883	1578	667	368	120	1136	1256	9645	76.0167
Nagarkanda	66506	27297	6331	8801	2876	800	950	4525	5475	51580	77.5569
Sadarpur	32652	11070	3597	4202	1237	367	155	2894	3049	23522	72.0385
Alphadanga	21230	7674	1684	3635	930	152	546	1454	2000	16075	75.7183
Modhukhali	41794	16887	2810	5252	1373	514	786	4023	4809	31645	75.7166

 
