   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:19
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Azmiriganj	16800	5653	779	1210	619	9	38	1559	1597	9867	58.7321
Bahubal	29743	9789	1875	2378	1134	571	278	1261	1539	17286	58.1179
Madhabpur	54378	23703	3267	4028	2533	470	1034	2718	3752	37753	69.4270
Lakhai	23488	7647	2061	2761	479	27	29	1222	1251	14226	60.5671
Habiganj Sadar	48991	20359	2878	2778	1373	348	517	2223	2740	30476	62.2073
Baniachhong	46469	16132	4434	4271	1210	71	454	1779	2233	28351	61.0106
Chunarughat	50570	20718	2143	4455	2133	202	596	2489	3085	32736	64.7340
Nabiganj	46246	12534	832	5914	3432	1104	780	1726	2506	26322	56.9174

 
