   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:36
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Kazipur	56563	21321	3131	12606	1903	607	1355	2866	4221	43789	77.4163
Rayganj	66220	30955	2426	11866	2202	543	1721	2227	3948	51940	78.4355
Tarash	44475	21161	1451	6530	1026	858	1718	1161	2879	33905	76.2338
Sirajganj Sadar	104500	40817	10740	19258	2974	1032	2012	2423	4435	79256	75.8431
Kamarkhand	27699	11428	1374	4875	1088	480	517	980	1497	20742	74.8836
Chouhali	17994	6479	1100	3503	874	440	292	472	764	13160	73.1355
Ullahpara	121568	50440	7253	24140	2645	1404	2764	4376	7140	93022	76.5185
Belkuchi	60133	27408	5527	8267	1772	334	993	1122	2115	45423	75.5376
Shazadpur	118456	43706	7367	26884	3282	615	1124	3492	4616	86470	72.9976

 
