   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:31
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Langadu	14941	6571	1778	1745	173	368	153	760	913	11548	77.2907
Kawkhali	9676	3649	468	1340	261	742	44	706	750	7210	74.5143
Rangamati Sadar	16805	6853	1275	2538	831	637	109	1043	1152	13286	79.0598
Baghaichhari	11183	5771	691	877	341	1	26	427	453	8134	72.7354
Barkal	5916	2554	383	567	197	8	47	254	301	4010	67.7823
Naniarchar	8017	3478	392	822	290	309	107	535	642	5933	74.0052
Jurachhari	3649	1947	121	359	124	7	28	139	167	2725	74.6780
Kaptai	10658	3539	765	1634	263	445	9	688	697	7343	68.8966
Rajasthali	4256	1484	91	562	195	212	88	213	301	2845	66.8468
Belaichhari	4143	1930	117	381	195	51	7	227	234	2908	70.1907

 
