   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:35
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Durgapur	42948	17113	3737	4942	436	1117	503	5862	6365	33710	78.4903
Poba (Sadar)	68630	18785	5258	15562	903	2620	796	12639	13435	56563	82.4173
Mohanpur	40659	17036	2137	7313	626	878	1030	4074	5104	33094	81.3940
Puthiya	48249	18307	3983	5954	514	1214	294	7833	8127	38099	78.9633
Bagmara	95200	38813	6226	14321	2198	2787	2716	9100	11816	76161	80.0011
Charghat	47222	18871	3546	7619	941	804	389	6011	6400	38181	80.8543
Boalia	99398	37651	31900	10258	447	578	423	3767	4190	85024	85.5389
Tanore	44130	18169	2275	5103	614	2512	1245	6303	7548	36221	82.0780
Godagari	66693	19202	5540	12115	1314	1577	2244	11908	14152	53900	80.8181
Bagha	41929	13815	3491	8207	539	1970	301	6351	6652	34674	82.6969

 
