   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 13:04
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Bochaganj	35147	13748	1480	3719	773	2316	1954	4505	6459	28495	81.0738
Kaharole	34898	13823	685	3646	535	2355	1810	5283	7093	28137	80.6264
Fulbari	36678	16036	2155	1959	564	2287	3183	3540	6723	29724	81.0404
Khanshama	42657	15943	731	5923	584	3897	2238	5345	7583	34661	81.2551
Dinajpur Sadar	101009	38314	7756	15062	1342	4503	7743	8458	16201	83178	82.3471
Hakimpur	20608	8280	1760	2094	478	1129	2037	1162	3199	16940	82.2011
Birganj	69742	28543	1829	7488	843	5708	3297	8958	12255	56666	81.2509
Ghoraghat	25151	10142	1332	2424	934	1413	1871	1941	3812	20057	79.7463
Birol	55682	23360	1755	5069	1093	3935	2876	7471	10347	45559	81.8200
Chirir Bandar	64838	28339	2262	7090	711	3502	3912	7886	11798	53702	82.8249
Parbatipur	84566	30264	4588	12303	1646	3468	7865	8823	16688	68957	81.5422
Nawabganj	50468	20186	1807	6564	1213	2691	4914	3830	8744	41205	81.6458
Birampur	36002	15016	2023	2661	855	1738	4509	2723	7232	29525	82.0093

 
