   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:41
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Adarsho Sadar	99130	36155	8095	19325	2601	2910	2271	5835	8106	77192	77.8695
Chouddagram	83396	30833	3505	16985	2552	1624	675	6748	7423	62922	75.4497
Barura	80906	32479	4198	15498	2201	1871	1513	5072	6585	62832	77.6605
Laksham	52609	21947	2677	9283	563	646	381	4258	4639	39755	75.5669
Burichong	58084	23384	4813	8189	2087	1928	1559	4316	5875	46276	79.6708
Brahmanpara	38264	13400	2312	6069	1449	1412	562	3777	4339	28981	75.7396
Homna	36873	11831	3241	8033	2418	668	328	2662	2990	29181	79.1392
Muradnagar	103720	37160	8577	18042	4282	1552	817	8146	8963	78576	75.7578
Debidwar	88639	35199	6251	14624	2931	1501	1019	6602	7621	68127	76.8589
Daudkandi	68977	23024	5412	13476	3345	1797	665	6581	7246	54300	78.7219
Chandina	72242	27152	3837	13524	2164	911	2214	4126	6340	53928	74.6491
Nangolkot	76323	23186	6784	15266	2013	1538	418	7211	7629	56416	73.9174
Meghna	20570	6464	1172	4963	598	243	95	1957	2052	15492	75.3136
Titash	35164	9419	3034	7206	1486	873	358	3358	3716	25734	73.1828
Comilla Sadar South	76227	31444	3646	12424	1803	1314	1141	5695	6836	57467	75.3893
Monohargonj	45507	17673	3326	7012	773	515	364	3982	4346	33645	73.9337

 
