   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:41
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Dighinala	15949	5607	1087	2834	1009	147	604	784	1388	12072	75.6913
Khagrachhari Sadar	17291	6968	683	2956	424	711	542	784	1326	13068	75.5769
Mahalchhari	8620	3309	221	1105	199	255	323	347	670	5759	66.8097
Panchhari	9933	5468	179	822	162	318	242	271	513	7462	75.1233
Ramgarh	11338	4748	453	1521	527	322	219	328	547	8118	71.5999
Manikchhari	9737	2424	208	1982	400	337	228	900	1128	6479	66.5400
Matiranga	22307	8917	1051	4339	578	589	1072	1375	2447	17921	80.3380
Lakshmichhari	5206	2442	109	458	293	24	99	288	387	3713	71.3216

 
