   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:43
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Sharasti	46244	16219	1716	10284	1556	517	385	3385	3770	34062	73.6571
Matlab (South)	41008	13764	2458	9820	657	465	441	2593	3034	30198	73.6393
Hajiganj	59866	23621	2163	12758	1690	838	524	3865	4389	45459	75.9346
Chandpur Sadar	69234	27023	2787	14113	2146	2175	1044	4654	5698	53942	77.9126
Kachua	76472	26190	3977	15166	1715	1594	1261	5028	6289	54931	71.8315
Faridganj	80435	31842	4752	13979	1747	1653	581	5913	6494	60467	75.1750
Hemchar	18603	7489	641	3414	577	374	196	1566	1762	14257	76.6382
Motlab (North)	56593	21140	3067	8876	1240	1215	271	5981	6252	41790	73.8431

 
