   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:40
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Langadu	15120	6099	1500	2357	172	768	459	791	1250	12146	80.3307
Kawkhali	10471	3676	521	1636	338	1034	124	761	885	8090	77.2610
Rangamati Sadar	18461	6919	1554	2969	935	899	351	1004	1355	14631	79.2536
Baghaichhari	11316	5772	754	1188	392	160	29	511	540	8806	77.8190
Barkal	6295	2566	310	979	211	62	109	256	365	4493	71.3741
Naniarchar	8335	3595	498	998	330	482	250	535	785	6688	80.2400
Jurachhari	3740	1950	129	492	153	7	80	132	212	2943	78.6898
Kaptai	11208	3884	821	1922	297	564	46	841	887	8375	74.7234
Rajasthali	4490	1609	131	656	231	335	165	242	407	3369	75.0334
Belaichhari	4318	1956	112	484	157	159	24	235	259	3127	72.4178

 
