   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:51
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Barisal Sadar	82184	30879	6933	14076	1786	3421	1636	3699	5335	62430	75.9637
Uzirpur	46479	19136	2209	6398	1204	2571	751	3713	4464	35982	77.4156
Bakerganj	64432	24108	3906	10489	2888	1511	1651	5521	7172	50074	77.7160
Babuganj	27552	10858	1304	4329	837	1086	662	1763	2425	20839	75.6352
Mehendiganj	55484	18418	4820	10099	2311	1843	2758	2189	4947	42438	76.4869
Gournadi	36246	14474	1691	5235	1025	1481	414	3774	4188	28094	77.5092
Muladi	31162	10076	2077	6967	1480	654	431	1448	1879	23133	74.2346
Hizla	24494	7251	1986	7333	983	402	624	611	1235	19190	78.3457
Agailjhara	28891	12123	1587	2695	856	1005	411	3398	3809	22075	76.4079
Banaripara	28828	11334	1283	3179	1275	1993	505	2060	2565	21629	75.0278

 
