   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:39
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Atghoria	34469	14482	1819	4934	1359	838	573	2222	2795	26227	76.0887
Pabna Sadar	126248	42247	9322	28750	5029	2874	4081	6749	10830	99052	78.4583
Chatmohor	70130	30961	4171	6015	3235	1469	898	6889	7787	53638	76.4837
Ishwardi	68573	24483	7075	11643	2613	2512	851	5134	5985	54311	79.2017
Faridpur	27819	9961	1732	6597	1137	439	1055	1865	2920	22786	81.9080
Sujanagar	59496	21202	3147	9934	4608	2404	556	4850	5406	46701	78.4944
Santhia	86815	36000	3817	19012	3072	2277	1346	4712	6058	70236	80.9031
Bera	54488	24137	3094	8973	1950	1378	802	2470	3272	42804	78.5567
Bhangoora	28104	13066	1861	2593	1188	267	939	1702	2641	21616	76.9143

 
