   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:54
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Durgapur	44049	17323	5685	4822	384	1613	558	6321	6879	36706	83.3299
Poba (Sadar)	73383	18945	7340	15092	1058	3577	900	13637	14537	60549	82.5109
Mohanpur	38923	15511	2575	7240	504	1639	837	3640	4477	31946	82.0749
Puthiya	47859	17266	5450	6680	470	1231	369	7472	7841	38938	81.3598
Bagmara	91781	37935	7797	12847	2139	3099	2971	7584	10555	74372	81.0320
Charghat	48050	17817	5390	6879	962	1519	492	5881	6373	38940	81.0406
Boalia	101362	36115	24769	15807	888	1674	548	5318	5866	85119	83.9753
Tanore	43274	17226	2594	4843	438	2262	1252	5803	7055	34418	79.5351
Godagari	68877	20746	4655	11492	1426	1497	2253	12225	14478	54294	78.8275
Bagha	41198	13062	4745	8261	337	1154	299	4911	5210	32769	79.5403

 
