   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 13:00
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Bagerhat Sadar	54037	21280	4173	8655	1584	2598	2430	4748	7178	45468	84.1423
Fakirhat	29789	11913	2789	3853	1222	1158	624	2659	3283	24218	81.2985
Sarankhola	21904	7946	1455	4919	969	662	1328	710	2038	17989	82.1266
Morralganj	64118	27857	3762	10575	2515	1712	2822	2855	5677	52098	81.2533
Kachua	20035	7949	1521	2794	738	1121	1110	1333	2443	16566	82.6853
Mollahat	27035	10588	1941	3374	1254	694	871	2254	3125	20976	77.5883
Rampal	33556	15097	2575	2889	1075	1089	1736	2646	4382	27107	80.7814
Chitalmari	27313	10076	2231	5124	500	1138	650	1592	2242	21311	78.0251
Mongla	26342	11242	2335	3219	1093	971	1680	1497	3177	22037	83.6573

 
