   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:26
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Faridpur Sadar	86333	31089	9402	9543	2761	1422	536	9549	10085	64302	74.4814
Boalmari	50720	17013	3340	9181	3430	243	976	3527	4503	37710	74.3494
Bhanga	47601	18892	3595	5004	2621	169	789	4152	4941	35222	73.9942
Char Bhadrashion	12188	3337	1535	1418	665	228	106	986	1092	8275	67.8947
Nagarkanda	66511	24480	6244	7305	2990	637	672	3751	4423	46079	69.2803
Sadarpur	31288	9890	3494	3946	1278	498	121	2580	2701	21807	69.6976
Alphadanga	22213	8492	1616	2942	924	23	487	1283	1770	15767	70.9810
Modhukhali	40007	16308	2543	4437	1439	242	675	3745	4420	29389	73.4596

 
