   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:36
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Fenchuganj	14160	5049	1431	1661	614	763	388	1249	1637	11155	78.7782
Gowainghat	45932	13040	3561	8429	2440	734	1280	4093	5373	33577	73.1015
Jakiganj	31317	8711	3780	4178	2103	942	1423	1353	2776	22490	71.8140
Jaintapur	25064	7727	1979	5229	928	517	564	1146	1710	18090	72.1752
Balaganj	48089	14061	4702	7362	1729	2109	706	4305	5011	34974	72.7277
Golapganj	42449	13813	6645	3378	1037	815	810	3767	4577	30265	71.2973
Sylhet Sadar	79163	28817	9316	8997	1591	2196	1223	4620	5843	56760	71.7002
Biani Bazar	30901	8828	3716	3374	2622	345	919	1719	2638	21523	69.6515
Kanaighat	43806	11969	4287	7592	2785	651	1956	1121	3077	30361	69.3079
Biswanath	30234	11390	3210	2752	749	893	313	3146	3459	22453	74.2641
Companiganj	25640	8962	2389	5019	759	528	129	1710	1839	19496	76.0374
South Shurma	46924	16342	4955	6837	1392	1502	949	3335	4284	35312	75.2536

 
