   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:42
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Durgapur	43483	16803	4383	4677	417	1664	570	6052	6622	34566	79.4931
Poba (Sadar)	70295	19335	6351	15245	928	2834	851	13145	13996	58689	83.4896
Mohanpur	41318	17196	2461	7151	644	1479	947	4152	5099	34030	82.3612
Puthiya	47817	17765	4526	6062	504	1350	348	7467	7815	38022	79.5157
Bagmara	95499	39629	6661	13312	2278	3674	3421	8905	12326	77880	81.5506
Charghat	47762	18090	4571	6507	886	1114	446	5627	6073	37241	77.9720
Boalia	94837	36922	27986	9000	645	1126	583	4984	5567	81246	85.6691
Tanore	42938	17216	2308	4568	490	2346	1252	6021	7273	34201	79.6521
Godagari	68662	20908	6178	11937	1540	1385	2508	12771	15279	57227	83.3460
Bagha	42561	14005	4056	8646	497	1416	339	6504	6843	35463	83.3228

 
