   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:18
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Sharasti	42425	13477	674	8796	1337	157	221	2185	2406	26847	63.2811
Matlab (South)	39767	11254	1099	8209	460	89	226	2230	2456	23567	59.2627
Hajiganj	55666	20022	1594	9312	1359	516	303	2810	3113	35916	64.5205
Chandpur Sadar	63663	23176	1282	9610	1337	493	615	4033	4648	40546	63.6885
Kachua	71519	23843	2237	11977	1172	387	629	3859	4488	44104	61.6675
Faridganj	75885	26643	2284	10437	1210	624	283	4854	5137	46335	61.0595
Hemchar	18176	6686	326	2579	416	141	64	1538	1602	11750	64.6457
Motlab (North)	54551	18906	1724	6740	827	279	150	5705	5855	34331	62.9338

 
