   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:32
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Bochaganj	33252	14114	1160	3994	279	593	1582	4105	5687	25827	77.6705
Kaharole	33451	13535	596	4415	441	338	1518	5133	6651	25976	77.6539
Fulbari	35226	15740	1539	2201	455	433	2939	3971	6910	27278	77.4371
Khanshama	37164	15505	630	6095	343	656	1612	4274	5886	29115	78.3419
Dinajpur Sadar	93791	37137	6593	10745	1142	1471	7012	8060	15072	72160	76.9370
Hakimpur	19127	8470	1389	1950	269	337	1553	1032	2585	15000	78.4232
Birganj	65736	28228	1416	7509	468	745	3217	7929	11146	49512	75.3195
Ghoraghat	24764	12287	1235	1770	623	225	1524	1703	3227	19367	78.2063
Birol	53986	24552	1563	5242	722	815	2463	6771	9234	42128	78.0350
Chirir Bandar	61395	28011	1403	5988	515	701	3522	8039	11561	48179	78.4738
Parbatipur	79373	31798	4071	10470	910	942	6794	9134	15928	64119	80.7819
Nawabganj	47955	21778	1467	6075	880	296	3257	2772	6029	36525	76.1652
Birampur	35359	15308	1338	2617	1129	465	4057	2570	6627	27484	77.7284

 
