   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:43
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Digholia	90964	32531	16897	11416	1708	2292	2438	3287	5725	70569	77.5790
Dumuria	63362	25607	3586	9568	1555	2446	3076	5957	9033	51795	81.7446
Khulna Sadar	92982	30595	17829	14551	2306	3074	3512	2560	6072	74427	80.0445
Dacope	30481	14681	1041	3672	313	597	606	2736	3342	23646	77.5762
Terokhada	25514	9995	2485	2392	1081	1329	914	1226	2140	19422	76.1229
Fultala	27066	9742	2798	4808	753	1120	1454	1955	3409	22630	83.6104
Batiaghata	36798	15165	1969	4815	1856	876	1765	1723	3488	28169	76.5504
Paikgachha	55305	23509	1410	7478	1012	2441	1702	5380	7082	42932	77.6277
Rupsha	36695	14491	2325	4424	1175	851	1852	2510	4362	27628	75.2909
Koyra	39582	21038	1262	3422	473	1069	1419	2638	4057	31321	79.1294

 
