   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:34
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Durgapur	42757	17199	3690	5020	442	1006	498	5770	6268	33625	78.6421
Poba (Sadar)	68632	19012	5456	15571	936	2461	793	12582	13375	56811	82.7763
Mohanpur	40503	17136	2148	7304	635	881	818	4035	4853	32957	81.3693
Puthiya	48026	18203	3986	5923	526	1218	279	7770	8049	37905	78.9260
Bagmara	94798	39503	6188	13766	2145	2622	2688	9034	11722	75946	80.1135
Charghat	47298	18974	3489	7850	957	689	401	6002	6403	38362	81.1070
Boalia	99501	37072	31295	10369	437	501	416	3690	4106	83780	84.2002
Tanore	43886	18328	2265	5216	608	2017	1215	6229	7444	35878	81.7527
Godagari	66351	18891	5303	12152	1268	1487	2198	11797	13995	53096	80.0229
Bagha	41797	13886	3610	8439	540	1614	292	6295	6587	34676	82.9629

 
