   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:31
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Fenchuganj	13695	4714	1266	1698	598	283	260	976	1236	9795	71.5225
Gowainghat	43987	12364	3458	7607	2282	383	1056	3457	4513	30607	69.5819
Jakiganj	30894	8648	3688	4060	1846	557	1114	1164	2278	21077	68.2236
Jaintapur	23634	7019	2177	4254	1107	189	495	886	1381	16127	68.2364
Balaganj	47377	13364	4615	7542	1879	1446	496	3200	3696	32542	68.6873
Golapganj	41224	13418	5477	3763	1246	924	627	2993	3620	28448	69.0083
Sylhet Sadar	78741	29514	9625	9203	1515	1930	751	3996	4747	56534	71.7974
Biani Bazar	30441	8321	3401	3254	2498	282	706	1448	2154	19910	65.4052
Kanaighat	43354	11490	4098	7069	2941	565	1709	871	2580	28743	66.2984
Biswanath	26264	9610	1925	2830	967	504	201	2156	2357	18193	69.2697
Companiganj	24221	7659	2487	4174	785	427	73	1143	1216	16748	69.1466
South Shurma	45907	16168	4670	6233	1171	1086	486	2826	3312	32640	71.1003

 
