   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:43
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Durgapur	43608	16754	4483	4710	415	1726	569	6098	6667	34755	79.6987
Poba (Sadar)	71053	19320	6426	15340	945	2952	945	13234	14179	59162	83.2646
Mohanpur	41461	17157	2490	7135	663	1499	951	4162	5113	34057	82.1423
Puthiya	47980	17780	4618	6090	518	1405	354	7528	7882	38293	79.8103
Bagmara	95632	40043	6867	13353	2354	3736	3456	8976	12432	78785	82.3835
Charghat	47875	18094	4658	6450	876	1178	453	5678	6131	37387	78.0930
Boalia	95021	36676	28421	8465	660	1190	587	5028	5615	81027	85.2727
Tanore	43070	17864	2582	4689	503	2379	1274	6094	7368	35385	82.1570
Godagari	68650	21226	6330	12072	1603	1370	2504	12709	15213	57814	84.2156
Bagha	42652	14012	4151	8833	491	1377	339	6506	6845	35709	83.7217

 
