   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:19
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Jhikarghachha	64041	24501	3610	10061	1995	1200	2466	5375	7841	49208	76.8383
Jessore Sadar	134572	46129	9562	25186	4155	3661	4728	8600	13328	102021	75.8115
Sarsa	73517	27297	4168	15211	1494	1067	1955	3552	5507	54744	74.4644
Keshobpur	55645	21072	2554	10815	1289	916	2476	3732	6208	42854	77.0132
Bagherpara	44372	20039	3000	5984	1790	758	1380	4026	5406	36977	83.3341
Monirampur	90559	30138	3483	24912	2374	1817	5970	5968	11938	74662	82.4457
Abhaynagar	53696	18368	2910	10886	1910	798	1946	4345	6291	41163	76.6593
Chowgachha	50543	18317	3305	8835	1596	731	1154	4637	5791	38575	76.3212

 
