   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:47
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Langadu	16208	5805	1581	2276	201	1108	657	783	1440	12411	76.5733
Kawkhali	10951	3712	596	1842	355	780	147	643	790	8075	73.7376
Rangamati Sadar	18975	7214	1460	2728	1197	1226	489	827	1316	15141	79.7945
Baghaichhari	11538	5706	769	1286	449	227	31	530	561	8998	77.9858
Barkal	7009	2857	347	1108	268	86	161	268	429	5095	72.6923
Naniarchar	8778	3650	474	1057	321	623	347	533	880	7005	79.8018
Jurachhari	4172	2028	196	582	173	45	124	131	255	3279	78.5954
Kaptai	10684	3848	965	1949	279	499	76	799	875	8415	78.7626
Rajasthali	4607	1819	107	677	195	380	188	219	407	3585	77.8164
Belaichhari	4612	1989	92	735	153	223	32	228	260	3452	74.8482

 
