   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:28
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Bochaganj	33335	13534	1128	3703	260	647	1586	4640	6226	25498	76.4902
Kaharole	33412	13274	553	4313	453	450	1438	5245	6683	25726	76.9963
Fulbari	35400	15336	1401	2057	497	702	2981	4302	7283	27276	77.0508
Khanshama	36549	15635	484	5359	400	934	1544	4517	6061	28873	78.9981
Dinajpur Sadar	93884	36663	5924	11927	1198	1972	6624	8153	14777	72461	77.1814
Hakimpur	18795	8291	1192	1861	263	424	1521	1121	2642	14673	78.0686
Birganj	64373	28444	1455	6061	474	1056	3137	8046	11183	48673	75.6109
Ghoraghat	24554	12221	1230	1652	634	267	1461	1660	3121	19125	77.8895
Birol	54335	25398	1434	4301	718	1039	2395	6739	9134	42024	77.3424
Chirir Bandar	60824	28679	1142	5229	519	989	3519	8486	12005	48563	79.8418
Parbatipur	78821	32454	3524	10616	812	1248	4839	9149	13988	62642	79.4737
Nawabganj	47419	21863	1113	5304	892	393	3038	2688	5726	35291	74.4238
Birampur	35067	15165	1398	2373	1201	628	3869	2728	6597	27362	78.0278

 
