   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:38
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Fenchuganj	14165	4974	1361	1725	673	618	448	1197	1645	10996	77.6280
Gowainghat	46380	13041	3261	8796	2554	787	1376	4376	5752	34191	73.7193
Jakiganj	31590	8976	3861	4357	2081	1153	1554	1483	3037	23465	74.2798
Jaintapur	25276	7928	1954	5390	975	524	611	1240	1851	18622	73.6746
Balaganj	48477	14131	4644	7439	1757	2252	821	4692	5513	35736	73.7174
Golapganj	42814	14183	6469	3511	1189	1036	909	4054	4963	31351	73.2260
Sylhet Sadar	80248	29046	9512	9537	1727	2597	1433	5082	6515	58934	73.4398
Biani Bazar	31087	8848	3553	3392	2671	348	1013	1909	2922	21734	69.9135
Kanaighat	43989	12310	4212	7857	2705	685	2084	1235	3319	31088	70.6722
Biswanath	30411	11389	3474	2809	759	918	397	3433	3830	23179	76.2191
Companiganj	25795	8851	2401	5235	897	664	138	1885	2023	20071	77.8097
South Shurma	46507	15809	4869	6612	1397	1466	999	3499	4498	34651	74.5071

 
