   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:51
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Katiadi	58461	21130	3679	10291	2643	3067	1682	4951	6633	47443	81.1532
Bhariab Bazar	55035	22445	3665	8525	2258	3029	887	4614	5501	45423	82.5348
Austagram	28839	10606	1871	4717	1958	1057	385	2973	3358	23567	81.7192
Kishoreganj Sadar	70230	31458	4468	9196	2217	3401	2777	4532	7309	58049	82.6556
Hossainpur	37628	17049	1937	4643	1651	2049	542	2888	3430	30759	81.7450
Nikli	27168	11940	1558	2592	1972	1204	210	2994	3204	22470	82.7076
Bazitpur	45320	20498	3536	4739	1485	1772	1362	3275	4637	36667	80.9069
Pakundia	42333	18098	2875	5175	1693	2247	1880	2398	4278	34366	81.1802
Itna	33085	16654	1989	2720	1056	1025	720	2531	3251	26695	80.6861
Kuliarchar	33127	14468	1400	4105	1169	2317	1312	2550	3862	27321	82.4735
Tarail	31400	14477	1850	3328	1217	1664	944	2317	3261	25797	82.1561
Karimganj	54452	24613	3094	6569	2181	3109	1397	3890	5287	44853	82.3716
Mithamoin	23628	10859	1767	2578	982	533	930	1799	2729	19448	82.3091

 
