   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:58
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Sharasti	47243	16730	1925	10609	1398	863	411	3816	4227	35752	75.6768
Matlab (South)	43046	15318	2924	9554	827	1150	503	2881	3384	33157	77.0269
Hajiganj	62095	24756	2216	13007	1852	1249	624	4486	5110	48190	77.6069
Chandpur Sadar	72777	27649	3211	14246	2633	2960	1194	4805	5999	56698	77.9065
Kachua	79478	28632	4466	15841	2206	1609	1489	5661	7150	59904	75.3718
Faridganj	82473	32350	5139	14277	2314	2645	686	6738	7424	64149	77.7818
Hemchar	18851	7840	653	3279	479	501	239	1461	1700	14452	76.6644
Motlab (North)	57249	21585	3450	8285	1181	1956	297	5594	5891	42348	73.9716

 
