   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:48
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Atpara	29234	14079	887	3035	549	472	1872	1578	3450	22472	76.8694
Kalmakanda	48821	23177	2799	4980	1399	938	1978	1749	3727	37020	75.8280
Modan	26238	13532	917	2273	581	719	1316	860	2176	20198	76.9800
Purbadhala	56418	23741	1915	9206	1689	1822	2155	3633	5788	44161	78.2747
Kendua	57753	25683	1777	6265	1966	854	2666	5127	7793	44338	76.7718
Netrokona Sadar	59688	24446	2272	7983	922	1839	3739	4221	7960	45422	76.0990
Durgapur	45247	16878	1870	7733	1791	951	1934	3551	5485	34708	76.7078
Barhatta	33924	14826	1696	4646	1498	728	1464	2363	3827	27221	80.2411
Mohonganj	31042	13370	1151	3608	1256	579	1651	2553	4204	24168	77.8558
Khaliajhuri	16690	7001	1490	2292	496	241	430	1586	2016	13536	81.1025

 
