   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:41
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Fenchuganj	16541	5238	1383	1683	720	588	511	1446	1957	11569	69.9414
Gowainghat	46786	13236	3327	9152	2602	814	1433	4664	6097	35228	75.2960
Jakiganj	32994	9646	4083	4668	2039	1307	1621	1677	3298	25041	75.8956
Jaintapur	25629	8174	1976	5549	1027	516	677	1356	2033	19275	75.2078
Balaganj	48834	13865	4492	7468	1798	2383	974	5073	6047	36053	73.8277
Golapganj	43430	14484	6524	3545	1250	1100	979	4316	5295	32198	74.1377
Sylhet Sadar	80570	28889	9311	9598	1796	2880	1573	5400	6973	59447	73.7830
Biani Bazar	33530	10024	3930	3466	2441	372	1099	2301	3400	23633	70.4831
Kanaighat	47156	13235	4301	8339	2739	772	2288	1410	3698	33084	70.1586
Biswanath	30670	11138	3640	2797	842	973	555	3686	4241	23631	77.0492
Companiganj	25959	8689	2128	5325	1008	821	158	2066	2224	20195	77.7958
South Shurma	47120	15946	4999	6834	1456	1605	1123	3744	4867	35707	75.7789

 
