   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:50
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Mirzapur	94372	42584	7953	5261	2876	1474	1060	12556	13616	73764	78.1630
Nagarpur	66304	29175	4132	6919	1506	2555	396	5145	5541	49828	75.1508
Bhuapur	43300	16295	4000	7203	1071	2666	1023	1607	2630	33865	78.2102
Ghatail	102872	45025	7130	14033	1802	3638	3529	6044	9573	81201	78.9340
Basail	38379	14961	2864	3979	1814	1476	1081	2969	4050	29144	75.9374
Tangail Sadar	120952	41346	11448	19535	2560	6659	3278	10225	13503	95051	78.5857
Kalihati	85022	34455	8132	12224	2083	3863	1532	6614	8146	68903	81.0414
Modhupur	113590	52141	4756	15090	956	2810	4259	5527	9786	85539	75.3050
Gopalpur	58823	22671	5175	9579	1138	2076	1890	3429	5319	45958	78.1293
Shakhipur	70306	34550	3992	4089	1065	985	2050	4423	6473	51154	72.7591
Delduar	46864	17950	3573	4471	966	1360	600	5460	6060	34380	73.3612

 
