   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:19
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Digholia	30985	13362	2810	2908	1070	980	753	1382	2135	23265	75.0847
Dumuria	61647	26460	3094	6922	1832	1221	2876	5194	8070	47599	77.2122
Khulna Sadar	167709	67820	21577	41065	4052	3008	1877	1687	3564	141086	84.1255
Dacope	31484	17807	892	1800	496	386	349	2855	3204	24585	78.0873
Terokhada	23218	10029	2449	2702	1100	1031	465	688	1153	18464	79.5245
Fultala	24816	10398	2369	4213	711	615	1033	1450	2483	20789	83.7726
Batiaghata	32701	13840	1723	4001	2126	587	1393	1500	2893	25170	76.9701
Paikgachha	54460	29315	1649	5911	1102	679	734	4057	4791	43447	79.7778
Rupsha	34631	14655	2206	4168	1841	813	1208	1760	2968	26651	76.9571
Koyra	40282	23092	986	2787	539	744	838	2284	3122	31270	77.6277

 
