   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:34
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Katiadi	56362	24796	3975	8845	1940	725	1088	3578	4666	44947	79.7470
Bhariab Bazar	51437	22073	5364	7326	1109	656	595	2622	3217	39745	77.2693
Austagram	25288	10707	2174	4214	1183	240	42	1707	1749	20267	80.1447
Kishoreganj Sadar	62486	32209	3640	7254	1147	1277	1725	3202	4927	50454	80.7445
Hossainpur	36858	17038	1725	4765	1363	1011	416	2479	2895	28797	78.1296
Nikli	25961	11173	1813	3332	1860	291	133	2202	2335	20804	80.1356
Bazitpur	43070	20394	3541	4490	1278	375	1075	2379	3454	33532	77.8547
Pakundia	45825	20989	3672	5766	1673	712	1378	1949	3327	36139	78.8631
Itna	32184	15893	2445	3184	1013	516	555	2041	2596	25647	79.6887
Kuliarchar	32479	14779	1570	4127	1076	944	887	1780	2667	25163	77.4747
Tarail	29126	14795	1679	2484	802	516	584	1661	2245	22521	77.3227
Karimganj	53544	25654	3101	7534	2016	1124	979	2903	3882	43311	80.8886
Mithamoin	21666	10690	1523	2269	855	98	500	1083	1583	17018	78.5470

 
