   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:55
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Senbag	52853	19963	4304	8396	1344	864	521	4161	4682	39553	74.8359
Begumganj	106753	39623	8050	18743	4350	1385	908	9170	10078	82229	77.0273
Companiganj	48052	16214	3412	6724	1861	819	912	2672	3584	32614	67.8723
Sudharam (Sadar)	87063	27988	8420	17177	2152	2409	1023	6488	7511	65657	75.4132
Hatiya	71137	26859	3570	18234	979	359	2039	1516	3555	53556	75.2857
Chatkhil	44613	16582	2404	6027	1828	1240	314	3617	3931	32012	71.7549
Subarna Char	50940	16681	4915	9563	796	2190	1173	2893	4066	38211	75.0118
Sonaimuri	63261	25541	4777	9099	1984	536	325	5975	6300	48237	76.2508
Kabirhat	33338	12203	2300	6393	782	698	176	2786	2962	25338	76.0034

 
