   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 13:04
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Senbag	54250	20535	4233	8452	1459	1663	568	4465	5033	41375	76.2673
Begumganj	110704	38726	8070	18301	4923	3557	919	9673	10592	84169	76.0307
Companiganj	49844	17248	3568	7262	2083	1293	943	2807	3750	35204	70.6284
Sudharam (Sadar)	90196	28627	8921	17905	2427	3217	1031	6914	7945	69042	76.5466
Hatiya	74835	27501	3717	17238	1312	3010	2174	1579	3753	56531	75.5409
Chatkhil	45016	17313	2815	6007	1847	1613	315	3729	4044	33639	74.7268
Subarna Char	52373	16830	4912	9847	891	3206	1173	2821	3994	39680	75.7642
Sonaimuri	64978	24958	4785	9444	2029	1608	348	6399	6747	49571	76.2889
Kabirhat	36520	12480	2164	6863	972	2039	190	3160	3350	27868	76.3089

 
