   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 13:01
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Sharasti	47703	16783	1938	10651	1425	1140	416	3924	4340	36277	76.0476
Matlab (South)	43441	15541	2867	9395	839	1385	500	2962	3462	33489	77.0908
Hajiganj	62560	24908	2171	12861	1870	1594	642	4577	5219	48623	77.7222
Chandpur Sadar	73518	28019	3211	14102	2820	3274	1215	4862	6077	57503	78.2162
Kachua	80008	28910	4484	15846	2263	1915	1507	5823	7330	60748	75.9274
Faridganj	82941	32316	5247	14137	2419	2985	692	6905	7597	64701	78.0085
Hemchar	18904	8036	650	3275	480	556	254	1468	1722	14719	77.8618
Motlab (North)	57565	21695	3369	8131	1229	2166	299	5627	5926	42516	73.8574

 
