   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:37
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Bagerhat Sadar	52636	21794	3976	9359	2058	1681	2406	4165	6571	45439	86.3268
Fakirhat	29891	11954	2388	4862	2249	547	738	3091	3829	25829	86.4106
Sarankhola	20273	7302	1101	4461	900	260	1407	700	2107	16131	79.5689
Morralganj	63630	27020	3068	9473	2921	687	3401	3028	6429	49598	77.9475
Kachua	19695	7568	1430	2739	1013	1129	1179	1327	2506	16385	83.1937
Mollahat	25196	10080	1617	3571	1443	316	810	1727	2537	19564	77.6472
Rampal	32837	15573	2321	2923	1057	971	1642	2160	3802	26647	81.1493
Chitalmari	25553	8656	1711	4482	736	522	687	1516	2203	18310	71.6550
Mongla	25750	11674	2297	3219	398	552	1619	1416	3035	21175	82.2330

 
